Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season,Year,Week_of_Year
2022-01-07,8637,Romilast B 10 Tablet,Respiratory,17,382.38,6500.46,Friday,False,1,Winter,2022,1
2022-01-07,10972,Vitaresp FX Suspension,Antipyretic,9,50.63,455.67,Friday,False,1,Winter,2022,1
2022-01-07,9342,Salbetol 2 Tablet,Respiratory,13,421.67,5481.71,Friday,False,1,Winter,2022,1
2022-01-07,5785,Methypreg Tablet,Analgesic,17,491.59,8357.03,Friday,False,1,Winter,2022,1
2022-01-07,5639,Maxigla Soft Gelatin Capsule,Supplement,29,227.22,6589.38,Friday,False,1,Winter,2022,1
2022-01-07,4755,Lotiviz 0.5% Eye Drop,Ophthalmic,14,385.19,5392.66,Friday,False,1,Winter,2022,1
2022-01-07,8232,Raciper D 40 Capsule SR,Respiratory,39,384.44,14993.16,Friday,False,1,Winter,2022,1
2022-01-07,521,Acrotac 10mg Capsule,Dermatological,28,172.89,4840.92,Friday,False,1,Winter,2022,1
2022-01-07,5132,Methycobal Tablet,Supplement,25,44.38,1109.5,Friday,False,1,Winter,2022,1
2022-01-07,9444,Steri Mouth Wash,Anti-inflammatory,6,109.56,657.36,Friday,False,1,Winter,2022,1
2022-01-07,9537,Seizgard 50 Tablet,Other,14,332.43,4654.02,Friday,False,1,Winter,2022,1
2022-01-07,8542,Rinosolvin 10/5 Tablet,Antipyretic,37,265.04,9806.48,Friday,False,1,Winter,2022,1
2022-01-07,11722,Zukamin Cold Oral Drops,Respiratory,28,238.89,6688.92,Friday,False,1,Winter,2022,1
2022-01-07,4321,Loc Tears Fusion Eye Drop,Ophthalmic,30,241.99,7259.7,Friday,False,1,Winter,2022,1
2022-01-07,7135,Osmolube HY Eye Drop,Ophthalmic,6,223.51,1341.06,Friday,False,1,Winter,2022,1
2022-01-07,9419,Skizoril 25mg Tablet,Other,27,441.56,11922.12,Friday,False,1,Winter,2022,1
2022-01-07,2695,Fimagen 60 Tablet,Cardiovascular,20,223.88,4477.6,Friday,False,1,Winter,2022,1
2022-01-07,3351,Hepamerz Tablet,Gastrointestinal,21,140.89,2958.69,Friday,False,1,Winter,2022,1
2022-01-07,8868,Rizora ODS 5 Disintegrating Strip,Analgesic,22,350.3,7706.6,Friday,False,1,Winter,2022,1
2022-01-07,9953,Telista MT 25 Tablet SR,Cardiovascular,21,461.99,9701.79,Friday,False,1,Winter,2022,1
2022-01-07,2272,Ecorab D Capsule SR,Respiratory,35,397.99,13929.65,Friday,False,1,Winter,2022,1
2022-01-07,11345,Xyzal 10mg Tablet,Antihistamine,10,208.88,2088.8,Friday,False,1,Winter,2022,1
2022-01-07,9877,Tricort Tablet,Anti-inflammatory,9,20.35,183.15,Friday,False,1,Winter,2022,1
2022-01-07,5194,Metrogyl ER Tablet,Antibiotic,4,463.9,1855.6,Friday,False,1,Winter,2022,1
2022-01-07,2398,Etoroxi 120 Tablet,Analgesic,34,335.67,11412.78,Friday,False,1,Winter,2022,1
2022-01-07,7589,Placentrex Cream,Anti-inflammatory,21,83.78,1759.38,Friday,False,1,Winter,2022,1
2022-01-07,4769,LTK-AM Tablet,Cardiovascular,22,232.19,5108.18,Friday,False,1,Winter,2022,1
2022-01-07,6320,Nefosar Tablet,Analgesic,21,125.5,2635.5,Friday,False,1,Winter,2022,1
2022-01-08,5859,Modlip 20 Tablet,Cardiovascular,13,66.43,863.59,Saturday,True,1,Winter,2022,1
2022-01-08,6755,Nuplene-C Gel,Other,10,65.11,651.1,Saturday,True,1,Winter,2022,1
2022-01-08,7746,Penidure LA 6 Injection,Antipyretic,20,137.22,2744.4,Saturday,True,1,Winter,2022,1
2022-01-08,6389,Nortipan 50mg/10mg Tablet,Analgesic,5,138.84,694.2,Saturday,True,1,Winter,2022,1
2022-01-08,356,Airz Capsule,Gastrointestinal,11,237.33,2610.63,Saturday,True,1,Winter,2022,1
2022-01-08,3127,Gushout Tablet,Supplement,11,73.2,805.2,Saturday,True,1,Winter,2022,1
2022-01-08,10331,Temsan-80 H  Tablet,Cardiovascular,18,416.96,7505.28,Saturday,True,1,Winter,2022,1
2022-01-08,3073,Genericart Metformin Hydrochloride 1000mg Tablet SR,Antidiabetic,12,245.67,2948.04,Saturday,True,1,Winter,2022,1
2022-01-08,9483,S-Amcard 5 Tablet,Analgesic,16,421.02,6736.32,Saturday,True,1,Winter,2022,1
2022-01-08,4769,LTK-AM Tablet,Cardiovascular,19,232.19,4411.61,Saturday,True,1,Winter,2022,1
2022-01-08,5132,Methycobal Tablet,Supplement,18,44.38,798.84,Saturday,True,1,Winter,2022,1
2022-01-08,5592,Mactor 10 Tablet,Cardiovascular,14,261.77,3664.78,Saturday,True,1,Winter,2022,1
2022-01-08,3584,Haloderm Cream,Dermatological,10,184.24,1842.4,Saturday,True,1,Winter,2022,1
2022-01-08,501,Atazis 25mg Tablet,Dermatological,5,188.36,941.8,Saturday,True,1,Winter,2022,1
2022-01-08,3366,Hicope 25 Tablet,Dermatological,8,226.76,1814.08,Saturday,True,1,Winter,2022,1
2022-01-08,7299,Omnipres CH Tablet,Cardiovascular,16,169.66,2714.56,Saturday,True,1,Winter,2022,1
2022-01-08,687,Arpimune ME 100mg Capsule,Dermatological,10,73.12,731.2,Saturday,True,1,Winter,2022,1
2022-01-08,5032,Laxiwal Solution,Gastrointestinal,12,462.32,5547.84,Saturday,True,1,Winter,2022,1
2022-01-08,6941,Osicare Plus Tablet,Anti-inflammatory,8,493.49,3947.92,Saturday,True,1,Winter,2022,1
2022-01-08,8072,Predvia 4 Tablet,Antihistamine,21,360.5,7570.5,Saturday,True,1,Winter,2022,1
2022-01-08,11345,Xyzal 10mg Tablet,Antihistamine,16,208.88,3342.08,Saturday,True,1,Winter,2022,1
2022-01-08,2731,Fapvir Tablet,Antiviral,14,487.98,6831.72,Saturday,True,1,Winter,2022,1
2022-01-08,324,Asthakind-DX Syrup Sugar Free,Respiratory,24,300.61,7214.64,Saturday,True,1,Winter,2022,1
2022-01-08,3351,Hepamerz Tablet,Gastrointestinal,2,140.89,281.78,Saturday,True,1,Winter,2022,1
2022-01-08,11155,Vinlep 450 Tablet,Other,11,428.57,4714.27,Saturday,True,1,Winter,2022,1
2022-01-08,11291,Wincit M 5mg/10mg Tablet,Antipyretic,12,77.91,934.92,Saturday,True,1,Winter,2022,1
2022-01-09,1398,Brezvent-LS Cough Syrup,Respiratory,32,271.32,8682.24,Sunday,True,1,Winter,2022,1
2022-01-09,11623,Zeecool Plus Eye Drops,Antihistamine,23,289.57,6660.11,Sunday,True,1,Winter,2022,1
2022-01-09,5746,Momtas Cream,Dermatological,1,111.88,111.88,Sunday,True,1,Winter,2022,1
2022-01-09,7023,Ozomet-G1 Tablet PR,Antidiabetic,19,44.77,850.63,Sunday,True,1,Winter,2022,1
2022-01-09,9161,SR Pevesca Plus 75 Tablet,Analgesic,21,70.97,1490.37,Sunday,True,1,Winter,2022,1
2022-01-09,6633,Nurostar C 0.7mg/1500mcg/12mg Injection,Supplement,14,263.91,3694.74,Sunday,True,1,Winter,2022,1
2022-01-09,780,Aristogyl-F Oral Suspension,Gastrointestinal,27,419.1,11315.7,Sunday,True,1,Winter,2022,1
2022-01-09,9456,Spirodin-M Tablet SR,Respiratory,11,242.98,2672.78,Sunday,True,1,Winter,2022,1
2022-01-09,4875,Lee Dott Oral Powder,Gastrointestinal,13,434.3,5645.9,Sunday,True,1,Winter,2022,1
2022-01-09,439,Amitax 500mg Injection,Antibiotic,7,137.09,959.63,Sunday,True,1,Winter,2022,1
2022-01-09,5133,Moxclav 625 Tablet,Antibiotic,23,24.03,552.69,Sunday,True,1,Winter,2022,1
2022-01-09,5189,Montina-L Syrup,Antipyretic,25,141.68,3542.0,Sunday,True,1,Winter,2022,1
2022-01-09,10397,Trizid SR Tablet,Analgesic,25,63.88,1597.0,Sunday,True,1,Winter,2022,1
2022-01-09,10972,Vitaresp FX Suspension,Antipyretic,8,50.63,405.04,Sunday,True,1,Winter,2022,1
2022-01-09,2306,Excex Gel,Other,15,33.86,507.9,Sunday,True,1,Winter,2022,1
2022-01-09,6505,Nasocobal Nasal Spray,Supplement,12,143.84,1726.08,Sunday,True,1,Winter,2022,1
2022-01-09,769,Aretha Tablet,Anti-inflammatory,17,294.91,5013.47,Sunday,True,1,Winter,2022,1
2022-01-09,4941,Levozen M Tablet,Antipyretic,6,478.81,2872.86,Sunday,True,1,Winter,2022,1
2022-01-09,1536,Dresin Mouthwash &amp; Gargle,Anti-inflammatory,23,365.57,8408.11,Sunday,True,1,Winter,2022,1
2022-01-09,8766,Respicure-M Tablet,Antipyretic,30,351.76,10552.8,Sunday,True,1,Winter,2022,1
2022-01-09,1114,Aziquest 500mg Tablet,Antibiotic,19,75.42,1432.98,Sunday,True,1,Winter,2022,1
2022-01-09,5859,Modlip 20 Tablet,Cardiovascular,3,66.43,199.29,Sunday,True,1,Winter,2022,1
2022-01-09,2775,Gluconorm SR 500mg Tablet,Antidiabetic,20,185.45,3709.0,Sunday,True,1,Winter,2022,1
2022-01-09,3093,Glynium Respicap,Gastrointestinal,13,121.2,1575.6,Sunday,True,1,Winter,2022,1
2022-01-09,3409,Huminsulin R 40IU/ml Injection,Antidiabetic,23,421.5,9694.5,Sunday,True,1,Winter,2022,1
2022-01-09,5266,Medrol 16mg Tablet,Antihistamine,10,198.44,1984.4,Sunday,True,1,Winter,2022,1
2022-01-09,5428,Mahacort DZ 6 Tablet,Anti-inflammatory,18,142.35,2562.3,Sunday,True,1,Winter,2022,1
2022-01-09,4316,Laveta M  Syrup,Antipyretic,7,282.23,1975.61,Sunday,True,1,Winter,2022,1
2022-01-09,7504,Pacimol MF Tablet,Analgesic,13,251.15,3264.95,Sunday,True,1,Winter,2022,1
2022-01-09,11500,Zanocin 100 Liquid,Antibiotic,14,328.96,4605.44,Sunday,True,1,Winter,2022,1
2022-01-09,3297,Gretacal Injection,Supplement,6,362.44,2174.64,Sunday,True,1,Winter,2022,1
2022-01-09,6281,Nuroday Tablet ER,Supplement,16,465.49,7447.84,Sunday,True,1,Winter,2022,1
2022-01-09,3934,Itracutis  100 Capsule,Antibiotic,32,10.44,334.08,Sunday,True,1,Winter,2022,1
2022-01-09,6759,Omnacortil 10 Tablet DT,Antihistamine,11,134.15,1475.65,Sunday,True,1,Winter,2022,1
2022-01-09,3337,GM SR1 Forte Tablet,Antidiabetic,19,100.95,1918.05,Sunday,True,1,Winter,2022,1
2022-01-09,8111,Psoratop 25mg Tablet,Dermatological,5,201.66,1008.3,Sunday,True,1,Winter,2022,1
2022-01-09,691,Ampoxin-CV 500mg/125mg Tablet,Antibiotic,22,426.99,9393.78,Sunday,True,1,Winter,2022,1
2022-01-09,4085,Kera XL M Solution,Other,5,241.24,1206.2,Sunday,True,1,Winter,2022,1
2022-01-09,8637,Romilast B 10 Tablet,Respiratory,17,382.38,6500.46,Sunday,True,1,Winter,2022,1
2022-01-09,1359,Billargic M Tablet,Antihistamine,2,215.04,430.08,Sunday,True,1,Winter,2022,1
2022-01-09,9650,Trapic 500mg Tablet,Other,6,450.91,2705.46,Sunday,True,1,Winter,2022,1
2022-01-09,1143,Actiflox T 4 Tablet,Analgesic,13,497.4,6466.2,Sunday,True,1,Winter,2022,1
2022-01-09,7979,Polaramine Paediatric Syrup,Antihistamine,11,376.26,4138.86,Sunday,True,1,Winter,2022,1
2022-01-09,1942,Elidel Cream,Dermatological,12,274.28,3291.36,Sunday,True,1,Winter,2022,1
2022-01-09,4780,Lupitros-TZ Eye Drop,Cardiovascular,25,380.52,9513.0,Sunday,True,1,Winter,2022,1
2022-01-09,5451,Minoz ER 65 Tablet,Antibiotic,23,362.24,8331.52,Sunday,True,1,Winter,2022,1
2022-01-09,5561,Megahenz 160mg Tablet,Other,2,291.74,583.48,Sunday,True,1,Winter,2022,1
2022-01-09,11514,Zyrtec Tablet,Antihistamine,16,429.87,6877.92,Sunday,True,1,Winter,2022,1
2022-01-09,9095,Sporidex AF 375 Tablet ER,Antibiotic,25,192.77,4819.25,Sunday,True,1,Winter,2022,1
2022-01-09,9953,Telista MT 25 Tablet SR,Cardiovascular,11,461.99,5081.89,Sunday,True,1,Winter,2022,1
2022-01-10,5561,Megahenz 160mg Tablet,Other,17,291.74,4959.58,Monday,False,1,Winter,2022,2
2022-01-10,3934,Itracutis  100 Capsule,Antibiotic,39,10.44,407.16,Monday,False,1,Winter,2022,2
2022-01-10,526,Axcer  60mg Tablet,Cardiovascular,14,415.1,5811.4,Monday,False,1,Winter,2022,2
2022-01-10,781,Aristogyl-F Oral Suspension,Gastrointestinal,14,119.81,1677.34,Monday,False,1,Winter,2022,2
2022-01-10,9773,Tear Drops Gel,Ophthalmic,31,455.5,14120.5,Monday,False,1,Winter,2022,2
2022-01-10,6703,Nitrofix 20 Tablet,Analgesic,28,237.03,6636.84,Monday,False,1,Winter,2022,2
2022-01-10,7135,Osmolube HY Eye Drop,Ophthalmic,24,223.51,5364.24,Monday,False,1,Winter,2022,2
2022-01-10,2230,Evict Fibre Granules,Gastrointestinal,30,281.19,8435.7,Monday,False,1,Winter,2022,2
2022-01-10,7729,Pangraf 2 Capsule,Other,16,339.59,5433.44,Monday,False,1,Winter,2022,2
2022-01-10,9715,Theo-Asthalin Tablet,Respiratory,14,106.67,1493.38,Monday,False,1,Winter,2022,2
2022-01-10,120,A-Ret 0.1% Gel,Other,13,115.84,1505.92,Monday,False,1,Winter,2022,2
2022-01-10,5859,Modlip 20 Tablet,Cardiovascular,19,66.43,1262.17,Monday,False,1,Winter,2022,2
2022-01-10,8317,Ramistar 2.5 Tablet,Cardiovascular,24,395.17,9484.08,Monday,False,1,Winter,2022,2
2022-01-10,3276,Glisen 1 Tablet,Antidiabetic,16,396.13,6338.08,Monday,False,1,Winter,2022,2
2022-01-10,5115,Monticope Tablet,Antipyretic,46,68.69,3159.74,Monday,False,1,Winter,2022,2
2022-01-10,4511,Lamitor OD 100 Tablet SR,Other,18,80.83,1454.94,Monday,False,1,Winter,2022,2
2022-01-10,8748,Rowasa 500mg Pellets,Gastrointestinal,24,439.55,10549.2,Monday,False,1,Winter,2022,2
2022-01-10,1032,Admont-LC Tablet,Antipyretic,12,417.81,5013.72,Monday,False,1,Winter,2022,2
2022-01-10,2658,FM 1 Eye Drop,Ophthalmic,15,294.77,4421.55,Monday,False,1,Winter,2022,2
2022-01-10,1704,Dentop-K Dental Gel,Analgesic,44,218.71,9623.24,Monday,False,1,Winter,2022,2
2022-01-10,4897,Levokast Oral Suspension,Antipyretic,30,26.05,781.5,Monday,False,1,Winter,2022,2
2022-01-10,9650,Trapic 500mg Tablet,Other,10,450.91,4509.1,Monday,False,1,Winter,2022,2
2022-01-10,7247,Oxuba Capsule,Anti-inflammatory,31,295.66,9165.46,Monday,False,1,Winter,2022,2
2022-01-10,1536,Dresin Mouthwash &amp; Gargle,Anti-inflammatory,9,365.57,3290.13,Monday,False,1,Winter,2022,2
2022-01-11,765,Alcarex KT Eye Drop,Antihistamine,30,263.92,7917.6,Tuesday,False,1,Winter,2022,2
2022-01-11,10060,Telma-CT 80/6.25 Tablet,Cardiovascular,15,29.27,439.05,Tuesday,False,1,Winter,2022,2
2022-01-11,6949,Ocid-D Capsule,Respiratory,23,320.27,7366.21,Tuesday,False,1,Winter,2022,2
2022-01-11,4085,Kera XL M Solution,Other,14,241.24,3377.36,Tuesday,False,1,Winter,2022,2
2022-01-11,11021,Vogli 0.2 Tablet MD,Antidiabetic,11,136.24,1498.64,Tuesday,False,1,Winter,2022,2
2022-01-11,11446,Zocon 150 Tablet,Antibiotic,27,345.09,9317.43,Tuesday,False,1,Winter,2022,2
2022-01-11,3285,Gride 1mg Tablet,Antidiabetic,17,47.38,805.46,Tuesday,False,1,Winter,2022,2
2022-01-11,2731,Fapvir Tablet,Antiviral,10,487.98,4879.8,Tuesday,False,1,Winter,2022,2
2022-01-11,439,Amitax 500mg Injection,Antibiotic,7,137.09,959.63,Tuesday,False,1,Winter,2022,2
2022-01-11,4823,Lubry-GM Tablet,Anti-inflammatory,11,161.78,1779.58,Tuesday,False,1,Winter,2022,2
2022-01-11,9193,Stoplos A Plus Tablet Lemon,Other,17,90.22,1533.74,Tuesday,False,1,Winter,2022,2
2022-01-11,2043,Etody 60 Tablet,Analgesic,18,291.63,5249.34,Tuesday,False,1,Winter,2022,2
2022-01-11,2023,Elocon Lotion,Dermatological,9,332.06,2988.54,Tuesday,False,1,Winter,2022,2
2022-01-11,1704,Dentop-K Dental Gel,Analgesic,39,218.71,8529.69,Tuesday,False,1,Winter,2022,2
2022-01-11,10137,Tears Naturale II Lubricant Eye Drops,Ophthalmic,10,489.01,4890.1,Tuesday,False,1,Winter,2022,2
2022-01-11,9369,Simvotin 10 Tablet,Cardiovascular,8,350.53,2804.24,Tuesday,False,1,Winter,2022,2
2022-01-11,5377,Moza 5 Tablet,Respiratory,21,13.28,278.88,Tuesday,False,1,Winter,2022,2
2022-01-11,8813,Recofast LM Tablet,Antipyretic,36,204.67,7368.12,Tuesday,False,1,Winter,2022,2
2022-01-11,9446,Sternon-S Ointment,Dermatological,7,472.38,3306.66,Tuesday,False,1,Winter,2022,2
2022-01-11,5548,Moss Plus Eye Drop,Ophthalmic,12,40.77,489.24,Tuesday,False,1,Winter,2022,2
2022-01-11,6290,Neopride Tablet,Respiratory,44,384.85,16933.4,Tuesday,False,1,Winter,2022,2
2022-01-11,4684,Lukotas LC Tablet,Antipyretic,6,453.6,2721.6,Tuesday,False,1,Winter,2022,2
2022-01-11,4971,Levotiz-M Tablet,Antipyretic,15,492.39,7385.85,Tuesday,False,1,Winter,2022,2
2022-01-11,9877,Tricort Tablet,Anti-inflammatory,12,20.35,244.2,Tuesday,False,1,Winter,2022,2
2022-01-11,10990,V D3 Sachet,Supplement,24,435.57,10453.68,Tuesday,False,1,Winter,2022,2
2022-01-11,4842,Life OK  Eye Drop,Antihistamine,32,248.56,7953.92,Tuesday,False,1,Winter,2022,2
2022-01-11,2139,Emefilm Orally Disintegrating Strip,Other,22,494.81,10885.82,Tuesday,False,1,Winter,2022,2
2022-01-11,1117,Avigan 200mg Tablet,Antiviral,10,280.49,2804.9,Tuesday,False,1,Winter,2022,2
2022-01-11,6759,Omnacortil 10 Tablet DT,Antihistamine,29,134.15,3890.35,Tuesday,False,1,Winter,2022,2
2022-01-11,9332,Supacef 750mg Injection,Antibiotic,21,165.33,3471.93,Tuesday,False,1,Winter,2022,2
2022-01-11,258,Atormac CV10 Capsule,Cardiovascular,20,128.37,2567.4,Tuesday,False,1,Winter,2022,2
2022-01-11,6461,Nocram Tablet,Supplement,28,418.65,11722.2,Tuesday,False,1,Winter,2022,2
2022-01-11,11291,Wincit M 5mg/10mg Tablet,Antipyretic,13,77.91,1012.83,Tuesday,False,1,Winter,2022,2
2022-01-11,9561,Salizer Lotion,Dermatological,1,482.88,482.88,Tuesday,False,1,Winter,2022,2
2022-01-11,324,Asthakind-DX Syrup Sugar Free,Respiratory,47,300.61,14128.67,Tuesday,False,1,Winter,2022,2
2022-01-11,2326,Eternex-M 1000 Tablet SR,Antidiabetic,13,21.61,280.93,Tuesday,False,1,Winter,2022,2
2022-01-11,5032,Laxiwal Solution,Gastrointestinal,17,462.32,7859.44,Tuesday,False,1,Winter,2022,2
2022-01-11,11623,Zeecool Plus Eye Drops,Antihistamine,11,289.57,3185.27,Tuesday,False,1,Winter,2022,2
2022-01-11,7602,Pixelub Multi Eye Drop,Ophthalmic,28,109.83,3075.24,Tuesday,False,1,Winter,2022,2
2022-01-11,5171,Momate-F Cream,Dermatological,1,32.02,32.02,Tuesday,False,1,Winter,2022,2
2022-01-11,887,Azulix 3 Tablet,Antidiabetic,8,331.83,2654.64,Tuesday,False,1,Winter,2022,2
2022-01-11,8507,Romilast L 5 Tablet,Antipyretic,31,488.21,15134.51,Tuesday,False,1,Winter,2022,2
2022-01-11,4350,Lycor 1% Cream,Antihistamine,20,374.1,7482.0,Tuesday,False,1,Winter,2022,2
2022-01-11,1400,Bariderm-S Ointment,Dermatological,7,269.71,1887.97,Tuesday,False,1,Winter,2022,2
2022-01-11,391,Aquasurge  Max Eye Drop,Ophthalmic,5,466.22,2331.1,Tuesday,False,1,Winter,2022,2
2022-01-11,8131,Q-Car Forte  Tablet,Supplement,29,247.45,7176.05,Tuesday,False,1,Winter,2022,2
2022-01-11,769,Aretha Tablet,Anti-inflammatory,17,294.91,5013.47,Tuesday,False,1,Winter,2022,2
2022-01-11,10633,Telmisar 40mg Tablet,Cardiovascular,15,306.76,4601.4,Tuesday,False,1,Winter,2022,2
2022-01-11,6403,Niogenta-F Cream,Antibiotic,34,467.14,15882.76,Tuesday,False,1,Winter,2022,2
2022-01-11,8818,Riasis 30mg Tablet,Dermatological,20,285.7,5714.0,Tuesday,False,1,Winter,2022,2
2022-01-12,8100,Protol 25 TL Tablet PR,Cardiovascular,34,224.38,7628.92,Wednesday,False,1,Winter,2022,2
2022-01-12,780,Aristogyl-F Oral Suspension,Gastrointestinal,21,419.1,8801.1,Wednesday,False,1,Winter,2022,2
2022-01-12,7464,Pacimol 650 Tablet,Analgesic,20,446.83,8936.6,Wednesday,False,1,Winter,2022,2
2022-01-12,9154,Salbetol 4mg Tablet,Respiratory,9,86.05,774.45,Wednesday,False,1,Winter,2022,2
2022-01-12,7692,Pylokit-AC Kit,Gastrointestinal,17,320.44,5447.48,Wednesday,False,1,Winter,2022,2
2022-01-12,11291,Wincit M 5mg/10mg Tablet,Antipyretic,14,77.91,1090.74,Wednesday,False,1,Winter,2022,2
2022-01-12,10724,Ultra Gel Eye Drop,Ophthalmic,21,480.16,10083.36,Wednesday,False,1,Winter,2022,2
2022-01-12,4316,Laveta M  Syrup,Antipyretic,30,282.23,8466.9,Wednesday,False,1,Winter,2022,2
2022-01-12,6290,Neopride Tablet,Respiratory,29,384.85,11160.65,Wednesday,False,1,Winter,2022,2
2022-01-12,680,Amloz AT Tablet,Cardiovascular,5,323.0,1615.0,Wednesday,False,1,Winter,2022,2
2022-01-12,7539,Pan Mps O Oral Suspension Sugar Free,Gastrointestinal,36,327.96,11806.56,Wednesday,False,1,Winter,2022,2
2022-01-12,7777,Patadin Tablet,Antihistamine,25,30.14,753.5,Wednesday,False,1,Winter,2022,2
2022-01-12,324,Asthakind-DX Syrup Sugar Free,Respiratory,28,300.61,8417.08,Wednesday,False,1,Winter,2022,2
2022-01-12,4560,Lupisulin R 40IU/ml Solution for Injection,Antidiabetic,28,287.73,8056.44,Wednesday,False,1,Winter,2022,2
2022-01-12,9483,S-Amcard 5 Tablet,Analgesic,20,421.02,8420.4,Wednesday,False,1,Winter,2022,2
2022-01-12,873,Alphadol 0.5mcg Soft Gelatin Capsule,Supplement,21,65.75,1380.75,Wednesday,False,1,Winter,2022,2
2022-01-12,8503,Rexite Plus 500 mcg/50 mg/50 mg Injection,Supplement,7,412.09,2884.63,Wednesday,False,1,Winter,2022,2
2022-01-12,11783,Zoryl-MF 2 Tablet PR,Antidiabetic,18,254.46,4580.28,Wednesday,False,1,Winter,2022,2
2022-01-12,10060,Telma-CT 80/6.25 Tablet,Cardiovascular,27,29.27,790.29,Wednesday,False,1,Winter,2022,2
2022-01-12,5377,Moza 5 Tablet,Respiratory,54,13.28,717.12,Wednesday,False,1,Winter,2022,2
2022-01-12,9953,Telista MT 25 Tablet SR,Cardiovascular,33,461.99,15245.67,Wednesday,False,1,Winter,2022,2
2022-01-12,617,Alcaft Eye Drop,Antihistamine,23,346.01,7958.23,Wednesday,False,1,Winter,2022,2
2022-01-12,5277,Mefkind Forte Suspension,Analgesic,18,452.56,8146.08,Wednesday,False,1,Winter,2022,2
2022-01-12,7747,Peg -SR 75 Tablet,Analgesic,24,436.06,10465.44,Wednesday,False,1,Winter,2022,2
2022-01-13,5297,Megasty 160mg Tablet,Other,32,327.74,10487.68,Thursday,False,1,Winter,2022,2
2022-01-13,11503,Zoline-Plus Eye Drops,Antihistamine,30,153.11,4593.3,Thursday,False,1,Winter,2022,2
2022-01-13,7293,Osiris Tablet,Anti-inflammatory,18,55.36,996.48,Thursday,False,1,Winter,2022,2
2022-01-13,11207,Vito Gold D3 Oral Solution,Supplement,18,155.14,2792.52,Thursday,False,1,Winter,2022,2
2022-01-13,148,Ambrolite-S Expectorant,Respiratory,44,421.58,18549.52,Thursday,False,1,Winter,2022,2
2022-01-13,356,Airz Capsule,Gastrointestinal,24,237.33,5695.92,Thursday,False,1,Winter,2022,2
2022-01-13,4350,Lycor 1% Cream,Antihistamine,36,374.1,13467.6,Thursday,False,1,Winter,2022,2
2022-01-13,1223,Beipos Eye Drop,Antihistamine,19,301.58,5730.02,Thursday,False,1,Winter,2022,2
2022-01-13,8703,Ramihart-H 5 Tablet,Cardiovascular,12,249.07,2988.84,Thursday,False,1,Winter,2022,2
2022-01-13,6532,Neorelax SP Tablet,Analgesic,38,357.34,13578.92,Thursday,False,1,Winter,2022,2
2022-01-13,4960,Lcfex Tablet,Antihistamine,23,301.09,6925.07,Thursday,False,1,Winter,2022,2
2022-01-13,7746,Penidure LA 6 Injection,Antipyretic,11,137.22,1509.42,Thursday,False,1,Winter,2022,2
2022-01-13,5203,Montecip LC Tablet,Antipyretic,34,423.81,14409.54,Thursday,False,1,Winter,2022,2
2022-01-13,7686,Phexin BD 750mg Tablet,Antibiotic,27,399.13,10776.51,Thursday,False,1,Winter,2022,2
2022-01-13,9161,SR Pevesca Plus 75 Tablet,Analgesic,5,70.97,354.85,Thursday,False,1,Winter,2022,2
2022-01-13,8612,Recontrex Tablet,Antibiotic,40,399.57,15982.8,Thursday,False,1,Winter,2022,2
2022-01-13,4692,Lukotrap Tablet,Antipyretic,31,376.35,11666.85,Thursday,False,1,Winter,2022,2
2022-01-13,6472,Nebilong Tablet,Cardiovascular,4,324.81,1299.24,Thursday,False,1,Winter,2022,2
2022-01-13,9095,Sporidex AF 375 Tablet ER,Antibiotic,39,192.77,7518.03,Thursday,False,1,Winter,2022,2
2022-01-13,657,Auradex 4mg Tablet,Anti-inflammatory,8,439.19,3513.52,Thursday,False,1,Winter,2022,2
2022-01-13,11155,Vinlep 450 Tablet,Other,9,428.57,3857.13,Thursday,False,1,Winter,2022,2
2022-01-13,1682,Decdan Next 6mg Tablet,Anti-inflammatory,15,116.01,1740.15,Thursday,False,1,Winter,2022,2
2022-01-13,7616,Pasitrex Ointment,Dermatological,9,141.35,1272.15,Thursday,False,1,Winter,2022,2
2022-01-13,6789,Optive Eye Drop,Ophthalmic,6,376.44,2258.64,Thursday,False,1,Winter,2022,2
2022-01-13,3958,Jardiance 10mg Tablet,Antidiabetic,29,42.58,1234.82,Thursday,False,1,Winter,2022,2
2022-01-13,4632,Lubrijoint 750 Tablet,Anti-inflammatory,29,342.4,9929.6,Thursday,False,1,Winter,2022,2
2022-01-13,3233,Gastrozin 75mg Tablet,Supplement,12,76.87,922.44,Thursday,False,1,Winter,2022,2
2022-01-13,1593,D3-Zen 60K Soft Gelatin Capsule,Supplement,24,121.05,2905.2,Thursday,False,1,Winter,2022,2
2022-01-13,5592,Mactor 10 Tablet,Cardiovascular,3,261.77,785.31,Thursday,False,1,Winter,2022,2
2022-01-13,7135,Osmolube HY Eye Drop,Ophthalmic,24,223.51,5364.24,Thursday,False,1,Winter,2022,2
2022-01-13,7299,Omnipres CH Tablet,Cardiovascular,26,169.66,4411.16,Thursday,False,1,Winter,2022,2
