Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season_x,Year,Week_of_Year,Temperature_Min,Temperature_Max,Temperature_Avg,Humidity,Rainfall,Season_y,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Rolling_Avg_30,Growth_Rate_7
2024-04-21,120,A-Ret 0.1% Gel,Other,21,115.84,2432.64,Sunday,True,4,Summer,2024,16,31.5,36.7,34.1,45.3,0.0,Summer,24.0,2.0,6.0,19.857142857142858,21.071428571428573,16.1,-0.12
2024-05-08,120,A-Ret 0.1% Gel,Other,22,115.84,2548.48,Wednesday,False,5,Summer,2024,19,31.6,35.1,33.3,34.6,0.0,Summer,22.0,17.0,19.0,19.857142857142858,21.428571428571427,16.2,0.0
2024-05-22,120,A-Ret 0.1% Gel,Other,24,115.84,2780.16,Wednesday,False,5,Summer,2024,21,31.7,36.0,33.9,33.5,0.0,Summer,26.0,15.0,21.0,19.571428571428573,22.071428571428573,16.3,-0.07407407407407407
2024-05-23,120,A-Ret 0.1% Gel,Other,23,115.84,2664.32,Thursday,False,5,Summer,2024,21,31.2,41.7,36.5,48.3,0.0,Summer,5.0,27.0,9.0,22.142857142857142,21.785714285714285,16.766666666666666,3.0
2024-05-24,120,A-Ret 0.1% Gel,Other,26,115.84,3011.84,Friday,False,5,Summer,2024,21,26.5,37.1,31.8,30.0,0.0,Summer,23.0,28.0,1.0,22.571428571428573,21.642857142857142,17.6,0.125
2024-06-09,120,A-Ret 0.1% Gel,Other,15,115.84,1737.6,Sunday,True,6,Monsoon,2024,23,22.8,28.3,25.5,75.7,86.0,Monsoon,21.0,24.0,17.0,21.714285714285715,21.0,17.533333333333335,-0.2727272727272727
2024-08-19,120,A-Ret 0.1% Gel,Other,6,115.84,695.04,Monday,False,8,Monsoon,2024,34,27.1,29.8,28.4,88.1,132.8,Monsoon,21.0,21.0,15.0,19.571428571428573,19.928571428571427,17.233333333333334,-0.6818181818181818
2024-09-06,120,A-Ret 0.1% Gel,Other,14,115.84,1621.76,Friday,False,9,Monsoon,2024,36,23.7,30.4,27.0,93.8,10.6,Monsoon,21.0,24.0,12.0,18.571428571428573,19.214285714285715,17.3,-0.3181818181818182
2024-10-12,120,A-Ret 0.1% Gel,Other,17,115.84,1969.28,Saturday,True,10,Spring,2024,41,18.8,34.6,26.7,68.9,0.0,Spring,22.0,22.0,9.0,17.857142857142858,18.857142857142858,17.566666666666666,-0.21739130434782608
2024-10-18,120,A-Ret 0.1% Gel,Other,21,115.84,2432.64,Friday,False,10,Spring,2024,42,22.9,31.2,27.1,60.6,0.0,Spring,24.0,26.0,12.0,17.428571428571427,18.5,17.866666666666667,-0.12
2024-11-07,120,A-Ret 0.1% Gel,Other,11,115.84,1274.24,Thursday,False,11,Spring,2024,45,19.8,33.5,26.6,55.4,0.0,Spring,23.0,5.0,28.0,15.714285714285714,18.928571428571427,17.3,-0.5
2024-11-09,120,A-Ret 0.1% Gel,Other,7,115.84,810.88,Saturday,True,11,Spring,2024,45,22.1,29.1,25.6,58.7,0.0,Spring,26.0,23.0,12.0,13.0,17.785714285714285,17.133333333333333,-0.7037037037037037
2024-12-07,120,A-Ret 0.1% Gel,Other,15,115.84,1737.6,Saturday,True,12,Winter,2024,49,10.5,25.7,18.1,59.3,0.0,Winter,15.0,21.0,12.0,13.0,17.357142857142858,17.233333333333334,0.0
2024-12-25,120,A-Ret 0.1% Gel,Other,35,115.84,4054.4,Wednesday,False,12,Winter,2024,52,15.5,29.4,22.5,64.3,0.0,Winter,6.0,21.0,4.0,17.142857142857142,18.357142857142858,18.266666666666666,4.142857142857143
2023-07-08,229,Atorva 80 Tablet,Cardiovascular,15,24.07,361.05,Saturday,True,7,Monsoon,2023,27,27.9,34.7,31.3,76.9,0.0,Monsoon,14.0,8.0,17.0,16.285714285714285,15.785714285714286,16.0,0.06666666666666667
2023-07-09,229,Atorva 80 Tablet,Cardiovascular,1,24.07,24.07,Sunday,True,7,Monsoon,2023,27,25.7,30.4,28.0,84.2,58.9,Monsoon,9.0,17.0,10.0,15.142857142857142,14.642857142857142,15.7,-0.8
2023-07-11,229,Atorva 80 Tablet,Cardiovascular,19,24.07,457.33,Tuesday,False,7,Monsoon,2023,28,26.0,31.8,28.9,78.1,0.8,Monsoon,34.0,18.0,22.0,13.0,14.714285714285714,15.6,-0.42857142857142855
2023-07-17,229,Atorva 80 Tablet,Cardiovascular,18,24.07,433.26,Monday,False,7,Monsoon,2023,29,23.8,28.6,26.2,74.8,134.8,Monsoon,1.0,15.0,25.0,15.428571428571429,14.928571428571429,15.366666666666667,8.5
2023-08-13,229,Atorva 80 Tablet,Cardiovascular,21,24.07,505.47,Sunday,True,8,Monsoon,2023,32,22.7,34.9,28.8,77.0,109.5,Monsoon,20.0,8.0,13.0,15.571428571428571,15.857142857142858,15.633333333333333,0.047619047619047616
2023-08-28,229,Atorva 80 Tablet,Cardiovascular,7,24.07,168.49,Monday,False,8,Monsoon,2023,35,26.4,33.9,30.1,79.7,47.6,Monsoon,17.0,20.0,34.0,14.142857142857142,14.928571428571429,14.733333333333333,-0.5555555555555556
2023-11-03,229,Atorva 80 Tablet,Cardiovascular,12,24.07,288.84,Friday,False,11,Spring,2023,44,18.4,28.5,23.4,74.5,0.0,Spring,18.0,15.0,23.0,13.285714285714286,14.714285714285714,14.366666666666667,-0.3157894736842105
2023-11-19,229,Atorva 80 Tablet,Cardiovascular,17,24.07,409.19,Sunday,True,11,Spring,2023,46,20.9,33.2,27.1,59.9,0.0,Spring,15.0,14.0,1.0,13.571428571428571,14.928571428571429,14.9,0.125
2023-11-28,229,Atorva 80 Tablet,Cardiovascular,10,24.07,240.7,Tuesday,False,11,Spring,2023,48,24.2,30.1,27.1,72.9,0.0,Spring,1.0,9.0,17.0,14.857142857142858,15.0,14.666666666666666,4.5
2024-01-06,229,Atorva 80 Tablet,Cardiovascular,25,24.07,601.75,Saturday,True,1,Winter,2024,1,11.5,22.5,17.0,53.6,0.0,Winter,19.0,34.0,14.0,15.714285714285714,14.357142857142858,15.033333333333333,0.3
2024-01-14,229,Atorva 80 Tablet,Cardiovascular,8,24.07,192.56,Sunday,True,1,Winter,2024,2,11.9,28.7,20.3,66.5,0.0,Winter,18.0,1.0,12.0,14.285714285714286,14.857142857142858,14.9,-0.5263157894736842
2024-01-30,229,Atorva 80 Tablet,Cardiovascular,22,24.07,529.54,Tuesday,False,1,Winter,2024,5,13.5,24.2,18.8,59.4,1.8,Winter,21.0,20.0,18.0,14.428571428571429,15.0,15.033333333333333,0.045454545454545456
2024-02-04,229,Atorva 80 Tablet,Cardiovascular,12,24.07,288.84,Sunday,True,2,Winter,2024,5,15.9,26.6,21.3,52.1,0.0,Winter,7.0,17.0,6.0,15.142857142857142,14.642857142857142,15.233333333333333,0.625
2024-02-08,229,Atorva 80 Tablet,Cardiovascular,9,24.07,216.63,Thursday,False,2,Winter,2024,6,15.0,29.3,22.2,69.8,0.0,Winter,12.0,18.0,24.0,14.714285714285714,14.0,14.733333333333333,-0.23076923076923078
2024-02-14,229,Atorva 80 Tablet,Cardiovascular,25,24.07,601.75,Wednesday,False,2,Winter,2024,7,14.6,22.4,18.5,56.8,0.0,Winter,17.0,15.0,10.0,15.857142857142858,14.714285714285714,15.233333333333333,0.4444444444444444
2024-02-24,229,Atorva 80 Tablet,Cardiovascular,17,24.07,409.19,Saturday,True,2,Winter,2024,8,10.1,25.3,17.7,54.9,4.5,Winter,10.0,1.0,22.0,16.857142857142858,15.857142857142858,15.066666666666666,0.6363636363636364
2024-03-04,229,Atorva 80 Tablet,Cardiovascular,23,24.07,553.61,Monday,False,3,Summer,2024,10,26.5,37.6,32.0,32.0,0.0,Summer,25.0,19.0,8.0,16.571428571428573,16.142857142857142,15.566666666666666,-0.07692307692307693
2024-03-12,229,Atorva 80 Tablet,Cardiovascular,16,24.07,385.12,Tuesday,False,3,Summer,2024,11,28.0,38.7,33.4,38.2,0.0,Summer,8.0,18.0,17.0,17.714285714285715,16.0,15.533333333333333,0.8888888888888888
2024-03-28,229,Atorva 80 Tablet,Cardiovascular,9,24.07,216.63,Thursday,False,3,Summer,2024,13,29.1,44.8,36.9,43.8,0.0,Summer,22.0,21.0,18.0,15.857142857142858,15.142857142857142,15.233333333333333,-0.5652173913043478
2024-04-29,229,Atorva 80 Tablet,Cardiovascular,19,24.07,457.33,Monday,False,4,Summer,2024,18,30.9,42.1,36.5,44.7,0.0,Summer,12.0,7.0,15.0,16.857142857142858,16.0,15.366666666666667,0.5384615384615384
2024-05-26,229,Atorva 80 Tablet,Cardiovascular,4,24.07,96.28,Sunday,True,5,Summer,2024,21,30.3,40.5,35.4,37.6,0.0,Summer,9.0,12.0,8.0,16.142857142857142,15.428571428571429,15.233333333333333,-0.5
2024-05-31,229,Atorva 80 Tablet,Cardiovascular,18,24.07,433.26,Friday,False,5,Summer,2024,22,26.8,39.5,33.1,31.2,6.0,Summer,25.0,17.0,20.0,15.142857142857142,15.5,15.166666666666666,-0.2692307692307692
2024-08-16,229,Atorva 80 Tablet,Cardiovascular,16,24.07,385.12,Friday,False,8,Monsoon,2024,33,22.2,30.0,26.1,90.0,73.2,Monsoon,17.0,10.0,15.0,15.0,15.928571428571429,15.2,-0.05555555555555555
2024-09-13,229,Atorva 80 Tablet,Cardiovascular,10,24.07,240.7,Friday,False,9,Monsoon,2024,37,27.0,33.9,30.5,91.5,108.4,Monsoon,23.0,25.0,14.0,13.142857142857142,14.857142857142858,15.066666666666666,-0.5416666666666666
2024-10-12,229,Atorva 80 Tablet,Cardiovascular,25,24.07,601.75,Saturday,True,10,Spring,2024,41,18.8,34.6,26.7,68.9,0.0,Spring,16.0,8.0,9.0,14.428571428571429,16.071428571428573,15.6,0.5294117647058824
2024-10-14,229,Atorva 80 Tablet,Cardiovascular,14,24.07,336.98,Monday,False,10,Spring,2024,42,20.2,29.1,24.7,71.3,0.0,Spring,9.0,22.0,34.0,15.142857142857142,15.5,14.933333333333334,0.5
2024-10-26,229,Atorva 80 Tablet,Cardiovascular,19,24.07,457.33,Saturday,True,10,Spring,2024,43,24.8,29.6,27.2,59.1,19.8,Spring,19.0,12.0,1.0,15.142857142857142,16.0,15.533333333333333,0.0
2024-11-09,229,Atorva 80 Tablet,Cardiovascular,8,24.07,192.56,Saturday,True,11,Spring,2024,45,22.1,29.1,25.6,58.7,0.0,Spring,4.0,9.0,20.0,15.714285714285714,15.928571428571429,15.133333333333333,0.8
2024-12-06,229,Atorva 80 Tablet,Cardiovascular,12,24.07,288.84,Friday,False,12,Winter,2024,49,16.7,28.3,22.5,51.8,0.0,Winter,18.0,25.0,17.0,14.857142857142858,15.0,14.966666666666667,-0.3157894736842105
2024-12-28,229,Atorva 80 Tablet,Cardiovascular,15,24.07,361.05,Saturday,True,12,Winter,2024,52,12.5,27.0,19.8,64.9,0.0,Winter,16.0,17.0,18.0,14.714285714285714,14.857142857142858,14.866666666666667,-0.058823529411764705
2023-08-12,242,Acular LS Ophthalmic Solution,Analgesic,17,291.97,4963.49,Saturday,True,8,Monsoon,2023,32,26.5,30.2,28.4,89.0,0.0,Monsoon,8.0,12.0,11.0,19.285714285714285,19.0,17.166666666666668,1.0
2023-08-17,242,Acular LS Ophthalmic Solution,Analgesic,30,291.97,8759.1,Thursday,False,8,Monsoon,2023,33,22.3,34.3,28.3,94.2,7.9,Monsoon,18.0,24.0,24.0,21.0,19.428571428571427,17.366666666666667,0.631578947368421
2023-08-20,242,Acular LS Ophthalmic Solution,Analgesic,7,291.97,2043.79,Sunday,True,8,Monsoon,2023,33,27.5,32.0,29.7,76.1,105.0,Monsoon,29.0,34.0,17.0,17.857142857142858,17.5,17.033333333333335,-0.7333333333333333
2023-09-01,242,Acular LS Ophthalmic Solution,Analgesic,28,291.97,8175.16,Friday,False,9,Monsoon,2023,35,25.8,31.7,28.8,85.1,129.1,Monsoon,26.0,13.0,9.0,18.142857142857142,18.571428571428573,17.666666666666668,0.07407407407407407
2023-09-29,242,Acular LS Ophthalmic Solution,Analgesic,22,291.97,6423.34,Friday,False,9,Monsoon,2023,39,27.2,34.5,30.8,72.7,0.0,Monsoon,16.0,27.0,9.0,19.0,18.214285714285715,18.1,0.35294117647058826
2023-10-10,242,Acular LS Ophthalmic Solution,Analgesic,24,291.97,7007.28,Tuesday,False,10,Spring,2023,41,21.4,34.5,27.9,69.2,0.0,Spring,23.0,11.0,29.0,19.142857142857142,19.142857142857142,17.933333333333334,0.041666666666666664
2023-11-03,242,Acular LS Ophthalmic Solution,Analgesic,17,291.97,4963.49,Friday,False,11,Spring,2023,44,18.4,28.5,23.4,74.5,0.0,Spring,6.0,14.0,5.0,20.714285714285715,19.357142857142858,18.333333333333332,1.5714285714285714
2023-11-23,242,Acular LS Ophthalmic Solution,Analgesic,22,291.97,6423.34,Thursday,False,11,Spring,2023,47,18.8,30.1,24.5,61.2,2.6,Spring,17.0,8.0,14.0,21.428571428571427,20.357142857142858,18.6,0.2777777777777778
2023-11-24,242,Acular LS Ophthalmic Solution,Analgesic,15,291.97,4379.55,Friday,False,11,Spring,2023,47,24.4,33.4,28.9,68.3,0.0,Spring,30.0,18.0,6.0,19.285714285714285,20.142857142857142,18.9,-0.4838709677419355
2023-11-30,242,Acular LS Ophthalmic Solution,Analgesic,11,291.97,3211.67,Thursday,False,11,Spring,2023,48,18.7,34.1,26.4,58.3,0.0,Spring,7.0,29.0,20.0,19.857142857142858,18.857142857142858,18.6,0.5
2024-01-02,242,Acular LS Ophthalmic Solution,Analgesic,12,291.97,3503.64,Tuesday,False,1,Winter,2024,1,17.3,28.1,22.7,52.7,0.0,Winter,28.0,26.0,24.0,17.571428571428573,17.857142857142858,18.2,-0.5517241379310345
2024-01-15,242,Acular LS Ophthalmic Solution,Analgesic,15,291.97,4379.55,Monday,False,1,Winter,2024,3,11.5,28.6,20.1,61.6,2.7,Winter,22.0,16.0,9.0,16.571428571428573,17.785714285714285,18.4,-0.30434782608695654
2024-02-07,242,Acular LS Ophthalmic Solution,Analgesic,22,291.97,6423.34,Wednesday,False,2,Winter,2024,6,17.8,27.2,22.5,56.9,0.0,Winter,24.0,23.0,20.0,16.285714285714285,17.714285714285715,18.466666666666665,-0.08
2024-02-10,242,Acular LS Ophthalmic Solution,Analgesic,15,291.97,4379.55,Saturday,True,2,Winter,2024,6,17.1,24.6,20.9,61.7,0.0,Winter,17.0,6.0,26.0,16.0,18.357142857142858,18.1,-0.1111111111111111
2024-03-11,242,Acular LS Ophthalmic Solution,Analgesic,23,291.97,6715.31,Monday,False,3,Summer,2024,11,27.6,44.1,35.8,30.2,0.0,Summer,22.0,17.0,19.0,16.142857142857142,18.785714285714285,18.233333333333334,0.043478260869565216
2024-04-05,242,Acular LS Ophthalmic Solution,Analgesic,9,291.97,2627.73,Friday,False,4,Summer,2024,14,25.3,37.9,31.6,33.6,2.6,Summer,15.0,30.0,6.0,15.285714285714286,17.285714285714285,18.333333333333332,-0.375
2024-04-21,242,Acular LS Ophthalmic Solution,Analgesic,5,291.97,1459.85,Sunday,True,4,Summer,2024,16,31.5,36.7,34.1,45.3,0.0,Summer,11.0,7.0,12.0,14.428571428571429,17.142857142857142,18.1,-0.5
2024-05-27,242,Acular LS Ophthalmic Solution,Analgesic,17,291.97,4963.49,Monday,False,5,Summer,2024,22,31.8,36.9,34.3,31.0,0.0,Summer,12.0,28.0,24.0,15.142857142857142,16.357142857142858,17.866666666666667,0.38461538461538464
2024-06-04,242,Acular LS Ophthalmic Solution,Analgesic,8,291.97,2335.76,Tuesday,False,6,Monsoon,2024,23,24.7,33.1,28.9,71.7,4.3,Monsoon,15.0,22.0,34.0,14.142857142857142,15.357142857142858,17.0,-0.4375
2024-06-16,242,Acular LS Ophthalmic Solution,Analgesic,12,291.97,3503.64,Sunday,True,6,Monsoon,2024,24,22.1,32.0,27.1,94.7,0.0,Monsoon,22.0,24.0,13.0,12.714285714285714,14.5,16.966666666666665,-0.43478260869565216
2024-06-25,242,Acular LS Ophthalmic Solution,Analgesic,18,291.97,5255.46,Tuesday,False,6,Monsoon,2024,26,25.6,28.0,26.8,75.8,10.8,Monsoon,15.0,17.0,27.0,13.142857142857142,14.571428571428571,16.666666666666668,0.1875
2024-06-28,242,Acular LS Ophthalmic Solution,Analgesic,25,291.97,7299.25,Friday,False,6,Monsoon,2024,26,25.7,30.4,28.1,79.4,141.0,Monsoon,23.0,22.0,11.0,13.428571428571429,14.785714285714286,17.133333333333333,0.08333333333333333
2024-07-10,242,Acular LS Ophthalmic Solution,Analgesic,18,291.97,5255.46,Wednesday,False,7,Monsoon,2024,28,27.2,29.0,28.1,94.2,37.4,Monsoon,9.0,15.0,14.0,14.714285714285714,15.0,17.266666666666666,0.9
2024-07-23,242,Acular LS Ophthalmic Solution,Analgesic,12,291.97,3503.64,Tuesday,False,7,Monsoon,2024,30,24.0,33.2,28.6,80.0,29.6,Monsoon,5.0,11.0,8.0,15.714285714285714,15.071428571428571,17.4,1.1666666666666667
2024-10-04,242,Acular LS Ophthalmic Solution,Analgesic,6,291.97,1751.82,Friday,False,10,Spring,2024,40,21.6,30.3,25.9,59.2,0.0,Spring,17.0,12.0,18.0,14.142857142857142,14.642857142857142,17.0,-0.6111111111111112
2024-10-09,242,Acular LS Ophthalmic Solution,Analgesic,21,291.97,6131.37,Wednesday,False,10,Spring,2024,41,24.6,30.9,27.7,65.6,0.0,Spring,8.0,15.0,29.0,16.0,15.071428571428571,16.733333333333334,1.4444444444444444
2024-10-14,242,Acular LS Ophthalmic Solution,Analgesic,21,291.97,6131.37,Monday,False,10,Spring,2024,42,20.2,29.1,24.7,71.3,0.0,Spring,12.0,22.0,26.0,17.285714285714285,15.0,16.566666666666666,0.6923076923076923
2024-10-29,242,Acular LS Ophthalmic Solution,Analgesic,14,291.97,4087.58,Tuesday,False,10,Spring,2024,44,23.3,29.2,26.2,73.6,0.0,Spring,18.0,15.0,16.0,16.714285714285715,14.928571428571429,16.5,-0.21052631578947367
2024-11-06,242,Acular LS Ophthalmic Solution,Analgesic,13,291.97,3795.61,Wednesday,False,11,Spring,2024,45,18.9,31.6,25.2,74.8,13.5,Spring,25.0,23.0,23.0,15.0,14.214285714285714,16.166666666666668,-0.46153846153846156
2024-11-10,242,Acular LS Ophthalmic Solution,Analgesic,14,291.97,4087.58,Sunday,True,11,Spring,2024,45,23.4,32.0,27.7,62.4,0.0,Spring,18.0,9.0,6.0,14.428571428571429,14.571428571428571,16.433333333333334,-0.21052631578947367
2023-06-13,243,Acupat Ophthalmic Solution,Antihistamine,29,44.26,1283.54,Tuesday,False,6,Monsoon,2023,24,25.9,33.3,29.6,90.5,105.3,Monsoon,19.0,29.0,4.0,16.857142857142858,17.0,21.2,0.5
2023-07-05,243,Acupat Ophthalmic Solution,Antihistamine,39,44.26,1726.14,Wednesday,False,7,Monsoon,2023,27,26.0,31.8,28.9,83.4,0.0,Monsoon,4.0,32.0,1.0,21.857142857142858,17.5,22.466666666666665,7.0
2023-08-09,243,Acupat Ophthalmic Solution,Antihistamine,32,44.26,1416.32,Wednesday,False,8,Monsoon,2023,32,24.1,35.0,29.6,75.0,0.0,Monsoon,15.0,6.0,28.0,24.285714285714285,19.357142857142858,22.6,1.0625
2023-08-27,243,Acupat Ophthalmic Solution,Antihistamine,30,44.26,1327.8,Sunday,True,8,Monsoon,2023,34,28.0,34.7,31.3,76.1,141.3,Monsoon,16.0,28.0,17.0,26.285714285714285,19.5,23.033333333333335,0.8235294117647058
2023-09-11,243,Acupat Ophthalmic Solution,Antihistamine,34,44.26,1504.84,Monday,False,9,Monsoon,2023,37,26.3,34.7,30.5,76.9,16.0,Monsoon,4.0,11.0,48.0,30.571428571428573,21.142857142857142,22.566666666666666,6.0
2023-09-16,243,Acupat Ophthalmic Solution,Antihistamine,22,44.26,973.72,Saturday,True,9,Monsoon,2023,37,25.0,29.8,27.4,70.3,119.0,Monsoon,14.0,12.0,35.0,31.714285714285715,21.857142857142858,22.133333333333333,0.5333333333333333
2023-09-22,243,Acupat Ophthalmic Solution,Antihistamine,36,44.26,1593.36,Friday,False,9,Monsoon,2023,38,23.2,34.5,28.8,87.8,28.2,Monsoon,36.0,12.0,18.0,31.714285714285715,23.571428571428573,22.733333333333334,0.0
2023-10-03,243,Acupat Ophthalmic Solution,Antihistamine,19,44.26,840.94,Tuesday,False,10,Spring,2023,40,18.2,34.0,26.1,62.5,0.0,Spring,29.0,19.0,25.0,30.285714285714285,23.571428571428573,22.533333333333335,-0.3333333333333333
2023-10-12,243,Acupat Ophthalmic Solution,Antihistamine,38,44.26,1681.88,Thursday,False,10,Spring,2023,41,18.5,32.1,25.3,57.8,0.0,Spring,39.0,4.0,48.0,30.142857142857142,26.0,22.2,-0.025
2023-10-28,243,Acupat Ophthalmic Solution,Antihistamine,22,44.26,973.72,Saturday,True,10,Spring,2023,43,19.5,34.4,27.0,74.4,0.0,Spring,32.0,15.0,17.0,28.714285714285715,26.5,22.366666666666667,-0.30303030303030304
2023-11-21,243,Acupat Ophthalmic Solution,Antihistamine,43,44.26,1903.18,Tuesday,False,11,Spring,2023,47,24.6,33.3,28.9,68.4,0.0,Spring,30.0,16.0,37.0,30.571428571428573,28.428571428571427,22.566666666666666,0.41935483870967744
2023-12-04,243,Acupat Ophthalmic Solution,Antihistamine,36,44.26,1593.36,Monday,False,12,Winter,2023,49,16.9,29.6,23.3,61.1,0.0,Winter,34.0,4.0,39.0,30.857142857142858,30.714285714285715,22.466666666666665,0.05714285714285714
2023-12-08,243,Acupat Ophthalmic Solution,Antihistamine,25,44.26,1106.5,Friday,False,12,Winter,2023,49,14.0,25.6,19.8,58.4,0.0,Winter,22.0,14.0,12.0,31.285714285714285,31.5,22.9,0.13043478260869565
2024-01-01,243,Acupat Ophthalmic Solution,Antihistamine,21,44.26,929.46,Monday,False,1,Winter,2024,1,13.7,25.9,19.8,61.9,0.0,Winter,36.0,36.0,12.0,29.142857142857142,30.428571428571427,23.2,-0.40540540540540543
2024-01-13,243,Acupat Ophthalmic Solution,Antihistamine,9,44.26,398.34,Saturday,True,1,Winter,2024,2,16.0,26.9,21.5,67.9,0.0,Winter,19.0,29.0,22.0,27.714285714285715,29.0,22.766666666666666,-0.5
2024-02-07,243,Acupat Ophthalmic Solution,Antihistamine,10,44.26,442.6,Wednesday,False,2,Winter,2024,6,17.8,27.2,22.5,56.9,0.0,Winter,38.0,39.0,10.0,23.714285714285715,26.928571428571427,22.766666666666666,-0.717948717948718
2024-02-26,243,Acupat Ophthalmic Solution,Antihistamine,28,44.26,1239.28,Monday,False,2,Winter,2024,9,12.5,28.1,20.3,60.1,0.0,Winter,22.0,32.0,29.0,24.571428571428573,26.642857142857142,22.733333333333334,0.2608695652173913
2024-03-16,243,Acupat Ophthalmic Solution,Antihistamine,10,44.26,442.6,Saturday,True,3,Summer,2024,11,30.5,43.0,36.7,44.4,0.0,Summer,43.0,30.0,32.0,19.857142857142858,25.214285714285715,22.0,-0.75
2024-04-01,243,Acupat Ophthalmic Solution,Antihistamine,4,44.26,177.04,Monday,False,4,Summer,2024,14,27.6,43.4,35.5,40.1,0.0,Summer,36.0,34.0,6.0,15.285714285714286,23.071428571428573,21.933333333333334,-0.8648648648648649
2024-04-22,243,Acupat Ophthalmic Solution,Antihistamine,22,44.26,973.72,Monday,False,4,Summer,2024,17,28.9,39.0,33.9,46.8,0.0,Summer,25.0,22.0,28.0,14.857142857142858,23.071428571428573,21.733333333333334,-0.11538461538461539
2024-05-31,243,Acupat Ophthalmic Solution,Antihistamine,8,44.26,354.08,Friday,False,5,Summer,2024,22,26.8,39.5,33.1,31.2,6.0,Summer,21.0,36.0,11.0,13.0,21.071428571428573,21.633333333333333,-0.5909090909090909
2024-06-16,243,Acupat Ophthalmic Solution,Antihistamine,21,44.26,929.46,Sunday,True,6,Monsoon,2024,24,22.1,32.0,27.1,94.7,0.0,Monsoon,9.0,19.0,12.0,14.714285714285714,21.214285714285715,21.933333333333334,1.2
2024-06-21,243,Acupat Ophthalmic Solution,Antihistamine,34,44.26,1504.84,Friday,False,6,Monsoon,2024,25,24.7,32.6,28.6,77.5,63.4,Monsoon,10.0,38.0,12.0,18.142857142857142,20.928571428571427,22.666666666666668,2.1818181818181817
2024-07-15,243,Acupat Ophthalmic Solution,Antihistamine,40,44.26,1770.4,Monday,False,7,Monsoon,2024,29,27.3,33.3,30.3,93.1,0.0,Monsoon,28.0,22.0,19.0,19.857142857142858,22.214285714285715,23.366666666666667,0.41379310344827586
2024-08-01,243,Acupat Ophthalmic Solution,Antihistamine,37,44.26,1637.62,Thursday,False,8,Monsoon,2024,31,27.8,30.2,29.0,90.8,0.0,Monsoon,10.0,43.0,4.0,23.714285714285715,21.785714285714285,24.466666666666665,2.4545454545454546
2024-08-16,243,Acupat Ophthalmic Solution,Antihistamine,12,44.26,531.12,Friday,False,8,Monsoon,2024,33,22.2,30.0,26.1,90.0,73.2,Monsoon,4.0,36.0,15.0,24.857142857142858,20.071428571428573,24.366666666666667,1.6
2024-08-25,243,Acupat Ophthalmic Solution,Antihistamine,11,44.26,486.86,Sunday,True,8,Monsoon,2024,34,24.1,29.8,26.9,70.8,0.0,Monsoon,22.0,25.0,16.0,23.285714285714285,19.071428571428573,24.2,-0.4782608695652174
2024-09-09,243,Acupat Ophthalmic Solution,Antihistamine,10,44.26,442.6,Monday,False,9,Monsoon,2024,37,26.7,31.9,29.3,82.8,92.6,Monsoon,8.0,21.0,4.0,23.571428571428573,18.285714285714285,24.4,0.2222222222222222
2024-10-26,243,Acupat Ophthalmic Solution,Antihistamine,41,44.26,1814.66,Saturday,True,10,Spring,2024,43,24.8,29.6,27.2,59.1,19.8,Spring,21.0,9.0,14.0,26.428571428571427,20.571428571428573,25.3,0.9090909090909091
2024-11-09,243,Acupat Ophthalmic Solution,Antihistamine,29,44.26,1283.54,Saturday,True,11,Spring,2024,45,22.1,29.1,25.6,58.7,0.0,Spring,34.0,10.0,36.0,25.714285714285715,21.928571428571427,25.066666666666666,-0.14285714285714285
2024-11-10,243,Acupat Ophthalmic Solution,Antihistamine,31,44.26,1372.06,Sunday,True,11,Spring,2024,45,23.4,32.0,27.7,62.4,0.0,Spring,40.0,28.0,29.0,24.428571428571427,22.142857142857142,25.133333333333333,-0.21951219512195122
2024-12-16,243,Acupat Ophthalmic Solution,Antihistamine,25,44.26,1106.5,Monday,False,12,Winter,2024,51,12.1,25.3,18.7,63.1,0.0,Winter,37.0,10.0,39.0,22.714285714285715,23.214285714285715,24.666666666666668,-0.3157894736842105
2023-03-06,258,Atormac CV10 Capsule,Cardiovascular,28,128.37,3594.36,Monday,False,3,Summer,2023,10,26.9,38.9,32.9,34.1,0.0,Summer,19.0,23.0,20.0,22.285714285714285,17.857142857142858,17.2,0.45
